stream,tempsite,year,date,priordate,section,meantempper,avgredds,basin_areasqkm,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm,seclen,elap,catch,density,cpue,effabun,effden_permeter,lenmean,lensd,lenmed,wtmean,wtsd,wtmed,priorcatch,priorlenmean,priorwtmean,doy,density_log,cpue_log,effden_permeter_log,avgredds_log,strid,yrid,sectid
Cliff,cliff_1A,2022,2022-09-13,2022-08-30,2,10.769107143071428,0,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,18.7,21,0.14,1.1229946524064172,50246,334.97333333333336,48.285714285714285,8.013381665332416,50,1.1233333333333333,0.5264915320623242,1.13,7,46.142857142857146,1.022857142857143,256,-1.897119984885881,0.1248642621816126,5.8140807793436515,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-09-13,2022-08-30,3,10.769107143071428,0,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,19.8,14,0.09333333333333334,0.7070707070707071,32329,215.52666666666667,47.642857142857146,6.51161261909052,46.5,1.0692857142857144,0.5121818229693629,0.955,17,47.705882352941174,1.2317647058823529,256,-2.2697952701710546,-0.33258082808329537,5.373131042015542,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-09-13,2022-08-30,4,10.769107143071428,0,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,12.2,7,0.04666666666666667,0.5737704918032788,21396,142.64,54,12.806248474865695,48,1.612857142857143,1.1493724996088706,1,12,45.666666666666664,0.9825,256,-2.8705691305999848,-0.5382473668836247,4.960394077659509,-4.605170185988091,4,2,4.4
Cliff,cliff_1A,2022,2022-10-11,2022-09-13,1,8.091190476178571,0,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,18.7,28,0.18666666666666668,1.497326203208556,104532,696.88,60.57142857142857,8.17144337142997,61,2.120357142857143,0.8378432724599209,2.145,12,44.416666666666664,0.9008333333333334,284,-1.6262450307504814,0.4103373548858277,6.546627579080509,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-10-11,2022-09-13,2,8.091190476178571,0,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,19.98333333,13,0.08666666666666667,0.6505421185405408,44185,294.56666666666666,57.61538461538461,9.26947015330849,61,1.755384615384615,0.780711378430119,1.89,21,48.285714285714285,1.1233333333333333,284,-2.336486644669727,-0.4146943893911462,5.685539297452079,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-10-11,2022-09-13,3,8.091190476178571,0,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,17.68333333,18,0.12,1.0179076344991342,58678,391.18666666666667,56.44444444444444,8.846549491666043,55,1.673888888888889,1.1397994606322273,1.495,14,47.642857142857146,1.0692857142857144,284,-2.0402208285265546,0.027525313287233084,5.969210417333631,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-10-11,2022-09-13,4,8.091190476178571,0,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,16,7,0.04666666666666667,0.4375,21393,142.62,54.714285714285715,8.538428538364768,50,1.46,0.6291793596953628,1.18,7,54,1.612857142857143,284,-2.8705691305999848,-0.804078741267227,4.960253864535331,-4.605170185988091,4,2,4.4
Cliff,cliff_1A,2022,2022-11-02,2022-10-11,1,3.706425438526316,0,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,15.76666667,16,0.10666666666666667,1.0147991541194927,55643,370.9533333333333,58.5625,7.164437637851743,59,1.708125,0.5844908753208499,1.63,28,60.57142857142857,2.120357142857143,306,-2.1484344131667874,0.024496646189715737,5.916103225737608,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-11-02,2022-10-11,2,3.706425438526316,0,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,20.06473429869565,27,0.18,1.3456445322455723,104916,699.44,61.851851851851855,7.901819185399425,62,2.045185185185185,0.7750849599603228,2,13,57.61538461538461,1.755384615384615,306,-1.6607312068216509,0.30427701079069236,6.55029431192244,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-11-02,2022-10-11,3,3.706425438526316,0,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,18.6,35,0.23333333333333336,1.8817204301075268,130060,867.0666666666667,60,10.92756902087021,59,2.032,1.176487293999037,1.79,18,56.44444444444444,1.673888888888889,306,-1.4133230335078097,0.6374866954976988,6.765127400398932,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-11-02,2022-10-11,4,3.706425438526316,0,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,14.33333333,27,0.18,1.8837209306706328,105252,701.68,61.48148148148148,11.081413303262396,63,2.0633333333333335,1.1359137291185453,2,7,54.714285714285715,1.46,306,-1.6607312068216509,0.6385436400168076,6.553491711052234,-4.605170185988091,4,2,4.4
Willow,willow_4B,2022,2022-08-14,2022-08-01,1,13.524326923076924,0,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,150,24.55,18,0.12,0.7331975560081466,15532,103.54666666666668,28.444444444444443,7.547669856415151,25.5,0.2222222222222222,0.2585833704574294,0.09,NA,NA,NA,226,-2.0402208285265546,-0.29679337995919275,4.640118966905544,-4.605170185988091,13,2,13.1
Willow,willow_4B,2022,2022-08-14,2022-08-01,2,13.524326923076924,1,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,150,27,20,0.13333333333333333,0.7407407407407407,15403,102.68666666666668,27.25,5.38882860037416,26,0.171,0.15477997966553414,0.12,NA,NA,NA,226,-1.9425823589626385,-0.28669490554042043,4.631779659413291,0.009950330853168092,13,2,13.2
Willow,willow_4B,2022,2022-08-14,2022-08-01,3,13.524326923076924,0,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,150,19.93333333,13,0.08666666666666667,0.6521739131525375,11324,75.49333333333334,28,9.71253485622231,25,0.27384615384615385,0.3296598868919921,0.11,NA,NA,NA,226,-2.336486644669727,-0.4122270488573805,4.324176805390767,-4.605170185988091,13,2,13.3
Willow,willow_4B,2022,2022-08-14,2022-08-01,4,13.524326923076924,0,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,150,23.15,16,0.10666666666666667,0.6911447084233262,17700,118,32.25,8.402380615040002,28.5,0.353125,0.3045809963430636,0.175,NA,NA,NA,226,-2.1484344131667874,-0.35504098183456695,4.770769366637658,-4.605170185988091,13,2,13.4
Willow,willow_4B,2022,2022-08-30,2022-08-14,1,13.09299479125,0,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,150,20.46666667,11,0.07333333333333333,0.5374592833000881,21578,143.85333333333332,43.45454545454545,8.981799779149348,46,0.9663636363636364,0.5727350648820574,1.14,18,28.444444444444443,0.2222222222222222,242,-2.4849066497880004,-0.6024671884586135,4.968863774845968,-4.605170185988091,13,2,13.1
Willow,willow_4B,2022,2022-08-30,2022-08-14,2,13.09299479125,1,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,150,23.7,23,0.15333333333333332,0.9704641350210972,42523,283.4866666666667,42.130434782608695,8.786892861871477,41,0.792608695652174,0.5010191194982151,0.58,20,27.25,0.171,242,-1.8119621765455745,-0.019729212269609588,5.647200365309148,0.009950330853168092,13,2,13.2
Willow,willow_4B,2022,2022-08-30,2022-08-14,3,13.09299479125,0,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,150,17.33333333,12,0.08,0.6923076924408285,23200,154.66666666666666,43.5,6.694638288823514,44,0.8708333333333333,0.42262079141156,0.8200000000000001,13,28,0.27384615384615385,242,-2.4079456086518722,-0.3533836626650901,5.041336916640503,-4.605170185988091,13,2,13.3
Willow,willow_4B,2022,2022-08-30,2022-08-14,4,13.09299479125,0,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,150,21.71666667,20,0.13333333333333333,0.9209516498970144,35954,239.69333333333333,41.3,9.841373459987553,39.5,0.72,0.5992714875492355,0.48,16,32.25,0.353125,242,-1.9425823589626385,-0.07154793656922087,5.479402047615376,-4.605170185988091,13,2,13.4
Willow,willow_4B,2022,2022-09-13,2022-08-30,1,11.26648809542857,0,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,150,18.08333333,13,0.08666666666666667,0.718894009349105,25352,169.01333333333332,44,3.915780041490243,43,0.7746153846153846,0.21884604118783993,0.76,11,43.45454545454545,0.9663636363636364,256,-2.336486644669727,-0.3162269493832591,5.130036772453838,-4.605170185988091,13,2,13.1
Willow,willow_4B,2022,2022-09-13,2022-08-30,2,11.26648809542857,1,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,150,23.4,20,0.13333333333333333,0.8547008547008548,45745,304.96666666666664,47.15,8.21599851381117,46,1.035,0.5214201255882065,0.87,23,42.130434782608695,0.792608695652174,256,-1.9425823589626385,-0.145371664579957,5.720235270948688,0.009950330853168092,13,2,13.2
Willow,willow_4B,2022,2022-09-13,2022-08-30,3,11.26648809542857,0,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,150,17.65,18,0.12,1.019830028328612,38734,258.2266666666667,45.888888888888886,6.986448133088792,47,0.9527777777777778,0.4334649121501756,0.98,12,43.5,0.8708333333333333,256,-2.0402208285265546,0.02939376758389182,5.553876477108974,-4.605170185988091,13,2,13.3
Willow,willow_4B,2022,2022-09-13,2022-08-30,4,11.26648809542857,0,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,150,21.3,22,0.14666666666666667,1.0328638497652582,43119,287.46,43.65,8.31786283279925,43,0.8565,0.493700047439845,0.765,20,41.3,0.72,256,-1.8536348729461425,0.04197063036010603,5.661118506966705,-4.605170185988091,13,2,13.4
Willow,willow_4B,2022,2022-10-11,2022-09-13,1,8.459657738035714,0,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,150,16.68333333,19,0.12666666666666668,1.1388611390886836,62317,415.44666666666666,56.578947368421055,9.1123590644409,57,1.6752631578947368,0.8462490336187006,1.5,13,44,0.7746153846153846,284,-1.9902104079518932,0.13877113785450323,6.029378316839063,-4.605170185988091,13,2,13.1
Willow,willow_4B,2022,2022-10-11,2022-09-13,2,8.459657738035714,1,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,150,19.91666667,16,0.10666666666666667,0.8033472802002766,51882,345.88,56.125,9.938980497683518,58,1.7825,0.8858780954510614,1.76,20,47.15,1.035,284,-2.1484344131667874,-0.20659710172279552,5.846120805435597,0.009950330853168092,13,2,13.2
Willow,willow_4B,2022,2022-10-11,2022-09-13,3,8.459657738035714,0,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,150,16.41666667,15,0.1,0.9137055835708212,43635,290.9,53.4,7.844925566431917,50,1.403333333333333,0.5937010631462204,1.28,18,45.888888888888886,0.9527777777777778,284,-2.2072749131897207,-0.07936189061368468,5.673013940984564,-4.605170185988091,13,2,13.3
Willow,willow_4B,2022,2022-10-11,2022-09-13,4,8.459657738035714,0,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,150,21.28333333,18,0.12,0.8457321849406001,49295,328.6333333333333,51.72222222222222,8.194729694824707,52,1.2994444444444444,0.5525818781195632,1.22,22,43.65,0.8565,284,-2.0402208285265546,-0.15579781985386396,5.794973069499531,-4.605170185988091,13,2,13.4
Willow,willow_4B,2022,2022-10-30,2022-10-11,1,4.213253588578947,0,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,150,13.71666667,12,0.08,0.8748481164338158,36897,245.98,54.916666666666664,8.016554840774901,55,1.5758333333333332,0.6161974054020695,1.51,19,56.578947368421055,1.6752631578947368,303,-2.4079456086518722,-0.12233926855137466,5.505290884699608,-4.605170185988091,13,2,13.1
Willow,willow_4B,2022,2022-10-30,2022-10-11,2,4.213253588578947,1,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,150,13.71666667,11,0.07333333333333333,0.8019441067309978,37262,248.41333333333333,57.81818181818182,6.9974021153308295,58,1.741818181818182,0.6811727854490104,1.58,16,56.125,1.7825,303,-2.4849066497880004,-0.20832377526475862,5.515134280161978,0.009950330853168092,13,2,13.2
Willow,willow_4B,2022,2022-10-30,2022-10-11,3,4.213253588578947,0,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,150,12.28333333,10,0.06666666666666667,0.8141112620933817,31592,210.61333333333337,55.8,7.114929530376406,54.5,1.479,0.5344665045112224,1.39,15,53.4,1.403333333333333,303,-2.5682882587270512,-0.19344973137560842,5.3500713881178505,-4.605170185988091,13,2,13.3
Willow,willow_4B,2022,2022-10-30,2022-10-11,4,4.213253588578947,0,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,150,13.55,2,0.01333333333333333,0.14760147601476015,6074,40.49333333333333,54,15.556349186104043,54,1.45,1.1596551211459378,1.45,18,51.72222222222222,1.2994444444444444,303,-3.757872325600888,-1.8476857360263257,3.7013842752524106,-4.605170185988091,13,2,13.4
Mosquito,mosquito_1A,2022,2022-08-02,2022-08-01,1,16.11704167,0,61.6420954211957,0.6735507991218195,0.16148253285940062,0.4644796710631198,0.23464764253766637,0.8496473036697566,0.7118176926915125,150,28.53333333,14,0.09333333333333334,0.490654205664796,9082,60.54666666666667,25.428571428571427,1.5045717874984443,25.5,0.11642857142857144,0.03028255218823154,0.115,NA,NA,NA,214,-2.2697952701710546,-0.6918396244545483,4.103579565782544,-4.605170185988091,10,2,10.1
Mosquito,mosquito_1A,2022,2022-08-02,2022-08-01,2,16.11704167,1,61.387500005129915,0.36336043088798214,0.15686775510270534,0.45834626770521175,0.2240628141976668,0.8470519972312958,0.7027760320075579,150,32.95,9,0.06,0.2731411229135053,5808,38.72,25.333333333333332,2,25,0.11777777777777776,0.0338296385503074,0.11,NA,NA,NA,214,-2.6592600369327783,-1.2618098380933496,3.6566144935266607,0.009950330853168092,10,2,10.2
Mosquito,mosquito_1A,2022,2022-08-02,2022-08-01,3,16.11704167,0,61.09343744705282,0.5592405030377944,0.15148308059222176,0.43108006306625835,0.2112208080234343,0.8350839540598525,0.6912333810692652,150,25.38333333,27,0.18,1.06369008549753,18349,122.32666666666668,25.96296296296296,2.3936049651821683,25,0.12222222222222222,0.05116589408921453,0.12,NA,NA,NA,214,-1.6607312068216509,0.07110139345567525,4.806776806971645,-4.605170185988091,10,2,10.3
Mosquito,mosquito_1A,2022,2022-08-02,2022-08-01,4,16.11704167,1,60.61748635951911,0.7380991569102963,0.1461162950727333,0.39794214074589473,0.1984861245410202,0.8194917271408505,0.6790963140002161,150,28,5,0.03333333333333333,0.17857142857142858,4532,30.213333333333335,30,2.8284271247461903,31,0.21,0.06819090848492927,0.2,NA,NA,NA,214,-3.138833117194664,-1.6682784124570338,3.4086142529898553,0.009950330853168092,10,2,10.4
Mosquito,mosquito_1A,2022,2022-08-23,2022-08-02,1,15.369890872857145,0,61.6420954211957,0.6735507991218195,0.16148253285940062,0.4644796710631198,0.23464764253766637,0.8496473036697566,0.7118176926915125,150,26.15,40,0.26666666666666666,1.529636711281071,57403,382.68666666666667,37.425,5.943699529969874,36.5,0.50325,0.26694268567596574,0.435,14,25.428571428571427,0.11642857142857144,235,-1.284941866859603,0.4315464868308012,5.947242682351045,-4.605170185988091,10,2,10.1
Mosquito,mosquito_1A,2022,2022-08-23,2022-08-02,2,15.369890872857145,1,61.387500005129915,0.36336043088798214,0.15686775510270534,0.45834626770521175,0.2240628141976668,0.8470519972312958,0.7027760320075579,150,27.21666667,23,0.15333333333333332,0.8450704224317122,34002,226.68,37.91304347826087,6.542956264552125,38,0.5517391304347826,0.2768926962153233,0.49,9,25.333333333333332,0.11777777777777776,235,-1.8119621765455745,-0.15657144802001435,5.423583445380434,0.009950330853168092,10,2,10.2
Mosquito,mosquito_1A,2022,2022-08-23,2022-08-02,3,15.369890872857145,0,61.09343744705282,0.5592405030377944,0.15148308059222176,0.43108006306625835,0.2112208080234343,0.8350839540598525,0.6912333810692652,150,24.15,36,0.24,1.4906832298136647,51631,344.20666666666665,37.52777777777778,5.15744184157285,36.5,0.4741666666666667,0.2163248219031477,0.405,27,25.96296296296296,0.12222222222222222,235,-1.3862943611198906,0.40592049094810123,5.8412713040655495,-4.605170185988091,10,2,10.3
Mosquito,mosquito_1A,2022,2022-08-23,2022-08-02,4,15.369890872857145,1,60.61748635951911,0.7380991569102963,0.1461162950727333,0.39794214074589473,0.1984861245410202,0.8194917271408505,0.6790963140002161,150,27.88333333,36,0.24,1.2910938435494437,51487,343.24666666666667,37.638888888888886,3.7275252439714537,37,0.4963888888888889,0.17437484710125856,0.475,5,30,0.21,235,-1.3862943611198906,0.26320532878867076,5.838478466649324,0.009950330853168092,10,2,10.4
Mosquito,mosquito_1A,2022,2022-09-10,2022-08-23,1,13.563337962777778,0,61.6420954211957,0.6735507991218195,0.16148253285940062,0.4644796710631198,0.23464764253766637,0.8496473036697566,0.7118176926915125,150,24.31666667,30,0.2,1.2337217270412992,66500,443.3333333333333,46.53333333333333,7.285949318466631,47.5,1.051,0.4912921035743224,1.015,40,37.425,0.50325,253,-1.5606477482646683,0.21810827720519294,6.094344488684276,-4.605170185988091,10,2,10.1
Mosquito,mosquito_1A,2022,2022-09-10,2022-08-23,2,13.563337962777778,1,61.387500005129915,0.36336043088798214,0.15686775510270534,0.45834626770521175,0.2240628141976668,0.8470519972312958,0.7027760320075579,150,22.5,25,0.16666666666666666,1.1111111111111112,57308,382.05333333333334,47.2,8.195527235429498,48,1.0432,0.62038778195577,0.94,23,37.91304347826087,0.5517391304347826,253,-1.7334905611040792,0.11432025702929825,5.945586388930575,0.009950330853168092,10,2,10.2
